Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,RSI,returns,returns_lag_1,returns_lag_3,returns_lag_5,returns_lag_10,label
2010-01-22,13.698522567749023,14.21133535685338,13.321197124458369,14.059409914939224,271743984.0,14.773978505815778,14.773978505815778,14.773978505815778,17.046139672074077,-0.0565542323572334,0.0044279334663381,0.0131377146401421,0.0047011820916269,-0.0232796141008359,-1
2010-01-25,13.449213981628418,13.695285231190628,13.337385761497623,13.613343423460666,176619204.0,14.685660870869954,14.685660870869954,14.685660870869954,15.12390381801363,-0.0181996697006991,-0.0565542323572334,-0.0122697191752411,-0.0166990665131001,0.0133311548504919,0
2010-01-26,13.509486198425291,13.688311123747177,13.356813782510224,13.398655519633328,174045780.0,14.612149953842165,14.612149953842165,14.612149953842165,17.544730292178556,0.0044814676068953,-0.0181996697006991,0.0044279334663381,0.0131377146401421,-0.0015114910913041,-1
2010-01-27,13.50151538848877,13.639743834567309,13.332403938355576,13.48084319510533,158417424.0,14.546818508821374,14.546818508821374,14.546818508821374,17.47375055816822,-0.0005900157725798,0.0044814676068953,-0.0565542323572334,-0.0122697191752411,-0.0176840287317372,0
2010-01-28,13.307002067565918,13.623557172302066,13.215099064494456,13.56104323630939,129034836.0,14.477939817640516,14.477939817640516,14.477939817640516,15.794466340892953,-0.014406776967324,-0.0005900157725798,-0.0181996697006991,0.0044279334663381,-0.005741124336426,0
2010-01-29,13.198659896850586,13.47387058701347,13.090817101704763,13.41160627900656,165454380.0,14.410609295493678,14.410609295493678,14.410609295493678,14.933600508141057,-0.0081417414805549,-0.014406776967324,0.0044814676068953,-0.0565542323572334,0.0047011820916269,0
2010-02-01,13.275370597839355,13.344858787063744,13.207626921697448,13.314721801538791,89941968.0,14.353847360610962,14.353847360610962,14.353847360610962,18.327878839784844,0.0058120067937408,-0.0081417414805549,-0.0005900157725798,-0.0181996697006991,-0.0166990665131001,0
2010-02-02,13.22804832458496,13.323687117132334,13.140628105185414,13.323687117132334,163684152.0,14.234759616851807,14.300237882704964,14.300237882704964,17.854582197583255,-0.0035646668321333,0.0058120067937408,-0.014406776967324,0.0044814676068953,0.0131377146401421,0
2010-02-03,13.46963596343994,13.50151556124744,13.15607067678798,13.167029407176376,119844036.0,14.131188249588012,14.262483250011098,14.262483250011098,28.06730086659107,0.0182632866865157,-0.0035646668321333,-0.0081417414805549,-0.0005900157725798,-0.0122697191752411,0
2010-02-04,13.11995792388916,13.399401772331636,13.089572264797738,13.37449642796483,134972892.0,14.029721450805663,14.212808235831885,14.212808235831885,23.51104336292661,-0.0259604669717797,0.0182632866865157,0.0058120067937408,-0.014406776967324,0.0044279334663381,0
2010-02-05,13.23228359222412,13.287325922298832,13.012364843989356,13.16030486854593,126113760.0,13.95150442123413,14.171953042348228,14.171953042348228,27.578034749098435,0.0085614351041807,-0.0259604669717797,-0.0035646668321333,-0.0081417414805549,-0.0565542323572334,0
2010-02-08,13.286576271057127,13.49902528651224,13.238259529271888,13.262417900164508,107664228.0,13.866139221191409,14.136537971496582,14.136537971496582,29.5284858254914,0.0041030467987333,0.0085614351041807,0.0182632866865157,0.0058120067937408,-0.0181996697006991,0
2010-02-09,13.36054801940918,13.48731944127123,13.326426560823917,13.43775648032926,112671216.0,13.785605764389038,14.106692204108604,14.106692204108604,32.207385415648574,0.0055674047883342,0.0041030467987333,-0.0259604669717797,-0.0035646668321333,0.0044814676068953,0
2010-02-10,13.310986518859863,13.39417169576249,13.142621079972526,13.301521728927147,106873020.0,13.715831804275512,14.077221623173466,14.077221623173466,31.347560879780715,-0.0037095409916806,0.0055674047883342,0.0085614351041807,0.0182632866865157,-0.0005900157725798,0
2010-02-11,13.35955047607422,13.461416547903438,13.18769982650144,13.282840317291928,96303600.0,13.652707624435426,14.051590510777064,14.051590510777064,33.228605570788275,0.0036484115693113,-0.0037095409916806,0.0041030467987333,-0.0259604669717797,-0.014406776967324,0
2010-02-12,13.277860641479492,13.378231833891212,13.212607502204731,13.274125789071547,91096812.0,13.582061910629273,14.024910170456458,14.024910170456458,31.65731724830266,-0.006114714319245,0.0036484115693113,0.0055674047883342,0.0085614351041807,-0.0081417414805549,0
2010-02-16,13.48159122467041,13.552075052281603,13.307249081758757,13.371257899984624,146029824.0,13.533868837356568,14.006799538930258,14.006799538930258,39.35895894050788,0.0153436301744629,-0.006114714319245,-0.0037095409916806,0.0041030467987333,0.0058120067937408,0
2010-02-17,13.404632568359377,13.533895482829228,13.3896893616231,13.499027051307978,81106812.0,13.472338819503785,13.9873747979441,13.9873747979441,37.63370056848003,-0.005708425291089,0.0153436301744629,0.0036484115693113,0.0055674047883342,-0.0035646668321333,0
