Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,RSI,returns,returns_lag_1,returns_lag_3,returns_lag_5,returns_lag_10,label
2010-01-22,5.951007843017578,6.244420251453119,5.933253020863821,6.222753172780519,881767600.0,6.316108533314297,6.316108533314297,6.316108533314297,29.355540858422515,-0.0495987045473652,-0.0172861909088881,0.0442385107153404,-0.0057912037489751,-0.0018487368954859,-1
2010-01-25,6.111106395721436,6.160158471211207,6.024436867223018,6.094253998563211,1065699600.0,6.302441724141439,6.302441724141439,6.302441724141439,39.48912663646546,0.0269027628474234,-0.0495987045473652,-0.0153925665202504,-0.0167126291204489,0.0066481407922314,-1
2010-01-26,6.197475433349609,6.431302812541222,6.096361043026214,6.197776376209968,1867110000.0,6.2958813309669495,6.2958813309669495,6.2958813309669495,44.14402337416055,0.0141331261534969,0.0269027628474234,-0.0172861909088881,0.0442385107153404,-0.0088212689357952,-1
2010-01-27,6.255857467651367,6.337109633409248,6.004575389513708,6.224860753218079,1722568400.0,6.293526986066033,6.293526986066033,6.293526986066033,47.10604676356992,0.0094202929772975,0.0141331261534969,-0.0495987045473652,-0.0153925665202504,-0.0113749989536373,-1
2010-01-28,5.997353076934815,6.184234582331421,5.979598251090309,6.167081642230315,1173502400.0,6.277072880003187,6.277072880003187,6.277072880003187,37.59860018728167,-0.0413219757728274,0.0094202929772975,0.0269027628474234,-0.0172861909088881,0.0141054661141262,-1
2010-01-29,5.779775142669678,6.084924306941415,5.725305702042526,6.051219517418605,1245952400.0,6.250899314880371,6.250899314880371,6.250899314880371,31.783914690049684,-0.036278993661707,-0.0413219757728274,0.0141331261534969,-0.0495987045473652,-0.0057912037489751,0
2010-02-01,5.86012601852417,5.898344957536001,5.756905029982434,5.789105111892288,749876400.0,6.231360650062561,6.231360650062561,6.231360650062561,35.73648392860156,0.0139020764426101,-0.036278993661707,0.0094202929772975,0.0269027628474234,-0.0167126291204489,0
2010-02-02,5.894131183624268,5.90797455361082,5.819499371791326,5.895636299546066,698342400.0,6.204050660133362,6.21530210404169,6.21530210404169,37.38987734455569,0.0058028044094282,0.0139020764426101,-0.0413219757728274,0.0141331261534969,0.0442385107153404,0
2010-02-03,5.995547771453857,6.024738829928428,5.850797456017155,5.873367770925905,615328000.0,6.181254720687866,6.205313270742243,6.205313270742243,42.16872593368678,0.0172063676002591,0.0058028044094282,-0.036278993661707,0.0094202929772975,-0.0153925665202504,-1
2010-02-04,5.779476165771484,5.969667242555499,5.765030907672847,5.920313414304272,757652000.0,6.152786207199097,6.186798614004384,6.186798614004384,35.8844111822614,-0.036038676350998,0.0172063676002591,0.0139020764426101,-0.0413219757728274,-0.0172861909088881,1
2010-02-05,5.882094860076904,5.898345776508649,5.743363398956661,5.796930431016203,850306800.0,6.130035495758056,6.174102624257405,6.174102624257405,40.42531858705796,0.0177557085386339,-0.036038676350998,0.0058028044094282,-0.036278993661707,-0.0495987045473652,1
2010-02-08,5.84176778793335,5.954919869033944,5.838156474363435,5.889015003554155,478270800.0,6.103161931037903,6.160809230804444,6.160809230804444,39.24890127781653,-0.0068559030588343,0.0177557085386339,0.0172063676002591,0.0139020764426101,0.0269027628474234,1
2010-02-09,5.904062271118164,5.943484575746799,5.860727307978443,5.91098355428842,632886800.0,6.082216739654541,6.150934347739587,6.150934347739587,42.05412842181355,0.0106636356401377,-0.0068559030588343,-0.036038676350998,0.0058028044094282,0.0141331261534969,1
2010-02-10,5.871863842010498,5.916402993800595,5.845983553649512,5.895035644004947,370361600.0,6.063257813453674,6.1405984030829535,6.1405984030829535,41.000298100255016,-0.0054536059460579,0.0106636356401377,0.0177557085386339,0.0172063676002591,0.0094202929772975,1
2010-02-11,5.978695869445801,6.011197302410529,5.8399644002403965,5.86464131743013,550345600.0,6.045231795310974,6.1348161697387695,6.1348161697387695,45.84894384976336,0.0181938870365092,-0.0054536059460579,-0.0068559030588343,-0.036038676350998,-0.0413219757728274,0
2010-02-12,6.030156135559082,6.068074138129889,5.883299211771938,5.961843301274669,655468800.0,6.031614375114441,6.131207203042918,6.131207203042918,48.06306898232696,0.0086072727626553,0.0181938870365092,0.0106636356401377,0.0177557085386339,-0.036278993661707,0
2010-02-16,6.121038436889648,6.129765378733116,6.064462380073955,6.0771015794095895,543737600.0,6.027807641029358,6.130868244171142,6.130868244171142,51.810547834704,0.0150713015198138,0.0086072727626553,-0.0054536059460579,-0.0068559030588343,0.0139020764426101,-1
2010-02-17,6.095458030700684,6.148422361864562,6.044599093978458,6.144811047887162,436396800.0,6.009014201164246,6.129725979220483,6.129725979220483,50.70163433608762,-0.0041790958270739,0.0150713015198138,0.0181938870365092,0.0106636356401377,0.0058028044094282,0
2010-02-18,6.106894493103027,6.135784609934059,6.046406175112895,6.067772317592677,422825200.0,5.995773100852967,6.129012495279312,6.129012495279312,51.20447275740123,0.0018762269126852,-0.0041790958270739,0.0086072727626553,-0.0054536059460579,0.0172063676002591,0
2010-02-19,6.068978309631348,6.115021783899864,6.052125903843622,6.074696628282157,415469600.0,5.986143326759338,6.127193277532404,6.127193277532404,49.40524324075273,-0.0062087503745973,0.0018762269126852,0.0150713015198138,0.0181938870365092,-0.036038676350998,0
2010-02-22,6.031357288360596,6.093952184422035,5.994342529906764,6.089137501488681,390563600.0,5.990160799026489,6.124374571968527,6.124374571968527,47.61737794689006,-0.0061989052112854,-0.0062087503745973,-0.0041790958270739,0.0086072727626553,0.0177557085386339,1
2010-02-23,5.930243968963623,6.058743752775308,5.889617889778194,6.018719157494267,575094800.0,5.981117677688599,6.1188279833112444,6.1188279833112444,43.10268190820182,-0.0167646044766909,-0.0061989052112854,0.0018762269126852,0.0150713015198138,-0.0068559030588343,1
2010-02-24,6.038581371307373,6.062054109859012,5.95371669357399,5.965453464642663,460566400.0,5.973172974586487,6.116598910755581,6.116598910755581,48.713437645845474,0.0182686248509744,-0.0167646044766909,-0.0062087503745973,-0.0041790958270739,0.0106636356401377,1
2010-02-25,6.07890510559082,6.10478538095709,5.925126961907461,5.939872756261651,665126000.0,5.964325356483459,6.115580159264642,6.115580159264642,50.6635709017384,0.0066776833504385,0.0182686248509744,-0.0061989052112854,0.0018762269126852,-0.0054536059460579,1
2010-02-26,6.15775203704834,6.174303493267834,6.078907013299251,6.090342440678554,507460800.0,5.972345304489136,6.116689945522108,6.116689945522108,54.32107879778496,0.0129705810648372,0.0066776833504385,-0.0167646044766909,-0.0062087503745973,0.0181938870365092,1
2010-03-01,6.289263248443604,6.304610535250256,6.182731453506764,6.191759340180028,550093600.0,5.997819709777832,6.121114902007274,6.121114902007274,59.68897452987076,0.0213570164248289,0.0129705810648372,0.0182686248509744,-0.0061989052112854,0.0086072727626553,1
2010-03-02,6.285048007965088,6.344633085337924,6.251643753271007,6.317548630519751,566546400.0,6.019065809249878,6.12521322965622,6.12521322965622,59.44783492979084,-0.0006702280238563,0.0213570164248289,0.0066776833504385,-0.0167646044766909,0.0150713015198138,1
2010-03-03,6.299492835998535,6.315743751968442,6.257663381692075,6.287756866939419,372052800.0,6.039333891868592,6.12946395176213,6.12946395176213,60.04354652736579,0.0022982844387411,-0.0006702280238563,0.0129705810648372,0.0182686248509744,-0.0041790958270739,1
2010-03-04,6.341022968292236,6.347342769761755,6.278428044830174,6.297989736885929,366041200.0,6.05660765171051,6.1345010712033226,6.1345010712033226,61.7818564856221,0.0065926152112398,0.0022982844387411,0.0213570164248289,0.0066776833504385,0.0018762269126852,1
2010-03-05,6.588994026184082,6.611564341558994,6.458989507847811,6.468318737610514,899620400.0,6.09708354473114,6.145070674807527,6.145070674807527,70.13613067727843,0.0391058444562975,0.0065926152112398,-0.0006702280238563,0.0129705810648372,-0.0062087503745973,1
