Date,Close,High,Low,Open,Volume
2010-01-04,6.440330982208252,6.455076781226995,6.391278499172716,6.422876697326148,493729600.0
2010-01-05,6.4514665603637695,6.487879848401319,6.417460413781116,6.458087304295299,601904800.0
2010-01-06,6.348846435546875,6.477045280657176,6.342225692663006,6.451465539489639,552160000.0
2010-01-07,6.337109088897705,6.379842571822461,6.2910660382072985,6.372319000569361,477131200.0
2010-01-08,6.379239082336426,6.379841369716047,6.291366599207371,6.328681898420276,447610800.0
2010-01-11,6.3229660987854,6.409936173343546,6.273010388314571,6.403917316228298,462229600.0
2010-01-12,6.251042366027832,6.312734855829747,6.211920995111912,6.295279766151516,594459600.0
2010-01-13,6.339216232299805,6.34764263282566,6.1421038718775645,6.255556925343339,605892000.0
2010-01-14,6.302504539489746,6.333501264405797,6.290166279194694,6.322968661977293,432894000.0
2010-01-15,6.197173118591309,6.367804066505626,6.195367461828881,6.347640899325191,594067600.0
2010-01-19,6.47132682800293,6.475840970783041,6.236597430330016,6.269398995820248,730007600.0
2010-01-20,6.371716499328613,6.486673435378662,6.3046074598444175,6.467413497838698,612152800.0
2010-01-21,6.261573791503906,6.419264624350618,6.235693511008879,6.382249860636964,608154400.0
2010-01-22,5.951007843017578,6.244420251453119,5.933253020863821,6.222753172780519,881767600.0
2010-01-25,6.111106395721436,6.160158471211207,6.024436867223018,6.094253998563211,1065699600.0
2010-01-26,6.197475433349609,6.431302812541222,6.096361043026214,6.197776376209968,1867110000.0
2010-01-27,6.255857467651367,6.337109633409248,6.004575389513708,6.224860753218079,1722568400.0
2010-01-28,5.997353076934815,6.184234582331421,5.979598251090309,6.167081642230315,1173502400.0
2010-01-29,5.779775142669678,6.084924306941415,5.725305702042526,6.051219517418605,1245952400.0
2010-02-01,5.86012601852417,5.898344957536001,5.756905029982434,5.789105111892288,749876400.0
2010-02-02,5.894131183624268,5.90797455361082,5.819499371791326,5.895636299546066,698342400.0
2010-02-03,5.995547771453857,6.024738829928428,5.850797456017155,5.873367770925905,615328000.0
2010-02-04,5.779476165771484,5.969667242555499,5.765030907672847,5.920313414304272,757652000.0
2010-02-05,5.882094860076904,5.898345776508649,5.743363398956661,5.796930431016203,850306800.0
2010-02-08,5.84176778793335,5.954919869033944,5.838156474363435,5.889015003554155,478270800.0
2010-02-09,5.904062271118164,5.943484575746799,5.860727307978443,5.91098355428842,632886800.0
2010-02-10,5.871863842010498,5.916402993800595,5.845983553649512,5.895035644004947,370361600.0
2010-02-11,5.978695869445801,6.011197302410529,5.8399644002403965,5.86464131743013,550345600.0
2010-02-12,6.030156135559082,6.068074138129889,5.883299211771938,5.961843301274669,655468800.0
2010-02-16,6.121038436889648,6.129765378733116,6.064462380073955,6.0771015794095895,543737600.0
2010-02-17,6.095458030700684,6.148422361864562,6.044599093978458,6.144811047887162,436396800.0
2010-02-18,6.106894493103027,6.135784609934059,6.046406175112895,6.067772317592677,422825200.0
2010-02-19,6.068978309631348,6.115021783899864,6.052125903843622,6.074696628282157,415469600.0
2010-02-22,6.031357288360596,6.093952184422035,5.994342529906764,6.089137501488681,390563600.0
2010-02-23,5.930243968963623,6.058743752775308,5.889617889778194,6.018719157494267,575094800.0
2010-02-24,6.038581371307373,6.062054109859012,5.95371669357399,5.965453464642663,460566400.0
2010-02-25,6.07890510559082,6.10478538095709,5.925126961907461,5.939872756261651,665126000.0
2010-02-26,6.15775203704834,6.174303493267834,6.078907013299251,6.090342440678554,507460800.0
2010-03-01,6.289263248443604,6.304610535250256,6.182731453506764,6.191759340180028,550093600.0
2010-03-02,6.285048007965088,6.344633085337924,6.251643753271007,6.317548630519751,566546400.0
2010-03-03,6.299492835998535,6.315743751968442,6.257663381692075,6.287756866939419,372052800.0
2010-03-04,6.341022968292236,6.347342769761755,6.278428044830174,6.297989736885929,366041200.0
2010-03-05,6.588994026184082,6.611564341558994,6.458989507847811,6.468318737610514,899620400.0
2010-03-08,6.592905044555664,6.623299065916412,6.5679271907112815,6.620891924997233,429889600.0
2010-03-09,6.711474418640137,6.771059499877591,6.55709434208007,6.56973354085879,920259200.0
2010-03-10,6.766244888305664,6.7855052333841055,6.716891861213809,6.735850861607487,596218000.0
2010-03-11,6.786105155944824,6.786105155944824,6.720501625696545,6.73825725328158,405700400.0
2010-03-12,6.81920862197876,6.853213956339388,6.793628883259863,6.842380014475599,416323600.0
2010-03-15,6.736151218414307,6.7861057251506125,6.6281147386043004,6.782495214348367,493502800.0
2010-03-16,6.7545084953308105,6.770458066754067,6.696127181673464,6.746383439070202,446908000.0
2010-03-17,6.744575023651123,6.814692679586163,6.718995691973115,6.768047755954489,450956800.0
2010-03-18,6.760526657104492,6.771059255407664,6.699135519066172,6.7439743980178415,342109600.0
2010-03-19,6.688302040100098,6.77828194707869,6.657606269899051,6.764739920050717,559445600.0
2010-03-22,6.763535022735596,6.801152472516573,6.625104543286528,6.634734713289417,456419600.0
2010-03-23,6.872172355651856,6.884811953394628,6.743973132160503,6.790317520298413,602431200.0
2010-03-24,6.902568340301514,6.927546195400415,6.846593773021356,6.850506431917748,597780400.0
2010-03-25,6.820713996887207,6.950718908748306,6.808676281829943,6.949213792573256,542284400.0
2010-03-26,6.948612213134766,6.980210007520138,6.877891847613057,6.889929561808852,640875200.0
2010-03-29,6.993449687957764,7.0379884205177055,6.970278296828022,7.0118076012700215,540744400.0
2010-03-30,7.097574710845947,7.146627995812646,7.049424656262791,7.120145023819747,527310000.0
2010-03-31,7.071994781494141,7.120446179447473,7.055744670879282,7.086741383209761,430659600.0
2010-04-01,7.101187229156494,7.18424506282238,7.004286021420018,7.1445222052698485,603145200.0
2010-04-05,7.1770219802856445,7.177623866009455,7.065073646414248,7.0713938483071255,684507600.0
2010-04-06,7.208620548248291,7.229685744906048,7.132182668821935,7.168295008510763,447017200.0
2010-04-07,7.240519523620605,7.2802431767356675,7.182137413570325,7.208920925765114,628502000.0
2010-04-08,7.220960140228271,7.268808858544516,7.163481248589745,7.235705941335068,572989200.0
2010-04-09,7.276329517364502,7.279339749074264,7.236305328691744,7.26549637970318,334182800.0
2010-04-12,7.291377067565918,7.314849804667205,7.276931811758566,7.28866818030921,333026400.0
2010-04-13,7.295590877532959,7.306726166168728,7.255867219949647,7.2784383383159215,306210800.0
2010-04-14,7.393697738647461,7.397309053830082,7.344946590853932,7.381359480233136,404076400.0
2010-04-15,7.490897178649902,7.494207147729922,7.3882776905565155,7.396402744542454,376784800.0
2010-04-16,7.445153713226318,7.557703897596485,7.359387033390334,7.48036281167112,750545600.0
2010-04-19,7.435223579406738,7.459900084684891,7.2757271145079185,7.434019808242655,566924400.0
2010-04-20,7.360593318939209,7.500829482260532,7.311540836422376,7.47946294024618,738326400.0
2010-04-21,7.800864696502685,7.831861418331975,7.695837616689226,7.7882250926955425,982391200.0
2010-04-22,8.019042015075684,8.027468416462876,7.709980480389631,7.771372029767588,793424800.0
2010-04-23,8.150251388549805,8.190877482953313,8.034993046903011,8.064785194697846,796955600.0
2010-04-26,8.110221862792969,8.199298510194133,8.070798762495684,8.18184463346495,479068800.0
2010-04-27,7.885726451873779,8.060269305034447,7.839984741104637,8.04311596259957,709343600.0
2010-04-28,7.872485637664795,7.944709517190749,7.716299901063173,7.922140006855892,758402400.0
2010-04-29,8.084343910217285,8.125270530709297,7.8848232200794355,7.915217242597978,558840800.0
2010-04-30,7.85713529586792,8.142421813744772,7.854427212690932,8.104503827753854,542463600.0
2010-05-03,8.015430450439453,8.061474311934688,7.911005274038108,7.939895792179695,454342000.0
2010-05-04,7.784611225128174,7.923343066024642,7.726531264211398,7.911306155645368,723819600.0
2010-05-05,7.703657150268555,7.768358636812491,7.4851775330117105,7.614580506099584,883103200.0
2010-05-06,7.410548686981201,7.771671275360823,5.996149002978809,7.6386577471224,1285860800.0
2010-05-07,7.09787654876709,7.420179584044202,6.77737997458712,7.334112320099214,1676018400.0
2010-05-10,7.643475532531738,7.663337770165592,7.47916467549127,7.530926066950969,984306400.0
2010-05-11,7.719608783721924,7.821023695604825,7.538445234562801,7.578769962922633,848906800.0
2010-05-12,7.88723611831665,7.9185333924303,7.785219235289048,7.801468553076095,654379600.0
2010-05-13,7.774982452392578,7.974803697985052,7.715998453037095,7.921236670328255,599712400.0
2010-05-14,7.638356685638428,7.718405881268533,7.508352581145744,7.678682226321156,759362800.0
2010-05-17,7.650397777557373,7.709381802074035,7.454488303939643,7.664843041582543,762834800.0
2010-05-18,7.594421863555908,7.780701109081133,7.531224654699147,7.733454276586178,782678400.0
2010-05-19,7.473443031311035,7.611271632275471,7.368416796825539,7.508351595794417,1025726800.0
2010-05-20,7.155052661895752,7.338322401662326,7.108406931142545,7.279037073703109,1282915200.0
2010-05-21,7.292283058166504,7.35788701261972,6.962155479918832,7.006392887195374,1223891200.0
2010-05-24,7.425893783569336,7.550481685484679,7.410847447943285,7.441542808349388,754238800.0
2010-05-25,7.379550457000732,7.425894040202952,7.136996189626181,7.202900652686707,1048006400.0
2010-05-26,7.346149444580078,7.587500850677352,7.335315499200949,7.525808755980642,850654000.0
2010-05-27,7.624211311340332,7.640462223080034,7.4966147742451055,7.541454047555871,666282400.0
2010-05-28,7.7304463386535645,7.806282361042011,7.624215477639038,7.8059818198605875,815614800.0
2010-06-01,7.849310398101807,8.003088532138612,7.793035307429021,7.815003727089347,876472800.0
2010-06-02,7.943207263946533,7.968786207087022,7.834267532718274,7.960961691069337,688548000.0
2010-06-03,7.918227672576904,7.99135477810353,7.836673363440892,7.980219490565124,650106800.0
2010-06-04,7.702759265899658,7.881514545150749,7.662735061510931,7.770469416316147,758304400.0
2010-06-07,7.551685333251953,7.798753328178432,7.53994816306589,7.772873052742836,886942000.0
2010-06-08,7.503235816955566,7.63775444586786,7.392491269193407,7.620901647832349,1000770400.0
2010-06-09,7.318761348724365,7.580576777595664,7.29739561412885,7.567635834691866,854630000.0
2010-06-10,7.538748741149902,7.552891853051209,7.288670397228182,7.368117721161964,776356000.0
2010-06-11,7.6290283203125,7.639560918416357,7.444253425767223,7.470133707642011,545759200.0
2010-06-14,7.652199268341064,7.798754813647985,7.64407421354469,7.7027568613104895,602960400.0
2010-06-15,7.81500768661499,7.819822773208681,7.688915418993276,7.6931286197627555,585074000.0
2010-06-16,8.042516708374023,8.057563052267502,7.843296493675896,7.857440410513597,783678000.0
2010-06-17,8.181547164916992,8.212543879461212,8.110224908432608,8.14332782132335,872855200.0
2010-06-18,8.247751235961914,8.275739322093672,8.16800339170237,8.192981245824896,784621600.0
2010-06-21,8.130386352539062,8.396413383758123,8.087051388900488,8.3566897340549,776490400.0
2010-06-22,8.241133689880371,8.304931983812239,8.170414110357573,8.190275540134126,717262000.0
2010-06-23,8.154460906982422,8.265506800601548,8.062073468539884,8.263099257998118,768457200.0
2010-06-24,8.095179557800293,8.221572367273579,8.06809469555383,8.155365729812555,714277200.0
2010-06-25,8.02596378326416,8.133398398453275,7.999180264749842,8.127078998825414,549942400.0
2010-06-28,8.074108123779297,8.117744415147984,7.960354189604342,8.032879374102272,584948000.0
2010-06-29,7.709078788757324,7.95644825654586,7.65280366521841,7.948322395497374,1133344800.0
2010-06-30,7.56944465637207,7.763247089735263,7.52370293630548,7.725329082584036,739452000.0
2010-07-01,7.477657794952393,7.667849684215771,7.319365852148516,7.652802539659402,1022896000.0
2010-07-02,7.4313154220581055,7.55138884286351,7.318764369392329,7.538146549884884,693842800.0
2010-07-06,7.482174396514893,7.607664000468392,7.4078426873558225,7.553495872349532,615235600.0
